manufacturer,company_location,year_reviewed,bean_origin,bar_name,cocoa_percent,num_ingredients,review,rating,rating_category,B,S,S*,C,V,L,Sa,Cluster
Metiisto,Australia,2018,Solomon Islands,Tenaru,67.0,3.0,"dried fruit, mild hammy",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Metropolitan,Amsterdam,2015,Blend,South America,70.0,3.0,"accesible, simple cocoa note",3.5,Highly Recommended,1,1,1,0,1,0,0,2
Meybol,Germany,2018,Peru,Piura Blanco,70.0,3.0,"grape, mild smoke, sandy",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Michel Cluizel,France,2006,Blend,Carre Amer,60.0,4.0,"sweet, crisp nibs",2.0,Disappointing,1,1,1,1,1,0,0,1
Michel Cluizel,France,2006,Blend,Carre Grand Noir,85.0,4.0,bitter coffee flavor,2.0,Disappointing,1,1,1,1,1,0,0,2
Michel Cluizel,France,2006,Blend,Noir Infini,99.0,4.0,"smooth, bold, bitter",2.0,Disappointing,1,1,1,1,1,0,0,2
Michel Cluizel,France,2006,Sao Tome,Tamarina,70.0,4.0,"creamy, licorice, herbs",3.0,Recommended,1,1,1,1,1,0,0,1
Michel Cluizel,France,2006,Dominican Republic,Los Ancones P.,67.0,4.0,"creamy, raisins, licorice",3.75,Highly Recommended,1,1,1,1,1,0,0,1
Michel Cluizel,France,2006,Madagascar,Mangaro P.,65.0,4.0,"grapefruit, spices",3.75,Highly Recommended,1,1,1,1,1,0,0,1
Michel Cluizel,France,2006,Papua New Guinea,Maralumi P.,64.0,4.0,tropical fruit and mild smoke,3.75,Highly Recommended,1,1,1,1,1,0,0,1
Michel Cluizel,France,2007,Venezuela,"Carenero Superior, Concepcion",66.0,4.0,"cocoa, orange",3.5,Highly Recommended,1,1,1,1,1,0,0,1
Michel Cluizel,France,2007,Sao Tome,Vila Gracinda,67.0,4.0,"creamy, smoke, raspberry",3.5,Highly Recommended,1,1,1,1,1,0,0,1
Michel Cluizel,France,2012,Mexico,"Chiapas, Mokaya P.",66.0,4.0,"raisins, melon",3.75,Highly Recommended,1,1,1,1,1,0,0,1
Michel Cluizel,France,2017,Colombia,El Jardin,69.0,4.0,"sandy, earthy, fatty",3.25,Recommended,1,1,1,1,1,0,0,1
Michel Cluizel,France,2019,Brazil,Riachuelo Plantation,70.0,4.0,"sandy, grits, nutty, vanilla",3.0,Recommended,1,1,1,1,1,0,0,1
Michel Cluizel,France,2019,Guatemala,La Laguna Plantation,70.0,4.0,"dairy, cocoa, fatty, apple",3.5,Highly Recommended,1,1,1,1,1,0,0,1
Middlebury,U.S.A.,2012,Blend,Houseblend,65.0,4.0,"chemical, salt, wtf",1.5,Unpleasant,1,1,1,1,0,0,1,1
Middlebury,U.S.A.,2012,Bolivia,Alto Beni,75.0,4.0,"sticky, cardboard,why bother",2.0,Disappointing,1,1,1,1,0,0,1,1
Middlebury,U.S.A.,2012,Indonesia,"Balinese, Java",70.0,4.0,"leather, salt",2.5,Disappointing,1,1,1,1,0,0,1,1
Middlebury,U.S.A.,2013,Dominican Republic,La Red,75.0,3.0,"molassses, palm, spicy",2.5,Disappointing,1,1,1,0,0,0,1,2
Middlebury,U.S.A.,2013,Belize,Belize,80.0,4.0,"strawberry, cream, spice",3.25,Recommended,1,1,1,1,0,0,1,2
Middlebury,U.S.A.,2015,Tanzania,Kokoa Kamili,75.0,3.0,"banana, melon, fatty",3.25,Recommended,1,1,1,1,0,0,0,2
Middlebury,U.S.A.,2015,Belize,Maya Mountain,80.0,3.0,"woody, lemon, mild bitter",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Middlebury,U.S.A.,2015,Trinidad,San Juan Estate,70.0,3.0,"black pepper, dairy",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Middlebury,U.S.A.,2015,Nicaragua,"Matagalpa, Cacao Bisiesto",70.0,3.0,"rum, herbal, rich",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Middlebury,U.S.A.,2015,Dominican Republic,Oko Caribe,75.0,3.0,"spicy, rich, mint",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Middlebury,U.S.A.,2015,Venezuela,"Patanemo, Epoch, Donaldo",75.0,3.0,"nutty, grassy, woody",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Mike & Becky,Belgium,2018,Dominican Republic,"Oko Caribe, hispaniola, 2017 harvest",70.0,3.0,"fatty, simple",3.0,Recommended,1,1,1,1,0,0,0,2
Mike & Becky,Belgium,2018,India,Idukki,70.0,3.0,"candy spices, sweet",3.25,Recommended,1,1,1,1,0,0,0,2
Mike & Becky,Belgium,2018,Peru,"Maranon, 2017 harvest",70.0,3.0,"complex, true to origin",3.25,Recommended,1,1,1,1,0,0,0,2
Mike & Becky,Belgium,2018,Belize,"San Jose, Toledo, 2017 harvest",70.0,3.0,"grape, cocoa",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Millcreek Cacao Roasters,U.S.A.,2012,Ecuador,Ecuador,70.0,4.0,"wine, brownie batter",3.5,Highly Recommended,1,1,1,1,1,0,0,1
Millcreek Cacao Roasters,U.S.A.,2013,Ecuador,Ecuador,70.0,4.0,"unrefined, burnt nuts, vanilla",2.5,Disappointing,1,1,1,1,1,0,0,1
Millesime,Belgium,2019,Ecuador,"Los Rios, Arriba, 2017 Harvest",70.0,3.0,"sandy, nutmeg, astringent",3.0,Recommended,1,1,1,1,0,0,0,2
Millesime,Belgium,2019,India,"Kaithapara Village, Idukki, Kerala, 2017 H.",74.0,3.0,"dry, sandy, empty, sweet",3.0,Recommended,1,1,1,1,0,0,0,2
Millesime,Belgium,2019,Brazil,"Fazenda Leolinad, Bahia, 2017 H.",76.0,3.0,"dry, sandy, dirt, empty",3.0,Recommended,1,1,1,1,0,0,0,2
Millesime,Belgium,2021,Panama,Bocas del Toro,75.0,3.0,"sandy, green, grassy, harsh",2.75,Disappointing,1,1,1,1,0,0,0,2
Millesime,Belgium,2021,India,Kaithapara,74.0,3.0,"unripe fruit, sour, watery",3.0,Recommended,1,1,1,1,0,0,0,2
Millesime,Belgium,2021,Tanzania,Kilombero Valley,90.0,3.0,"sandy, bitter, sour fruit",3.0,Recommended,1,1,1,1,0,0,0,0
Milton,Japan,2018,Brazil,Bahia,70.0,2.0,"intense, sour, hammy",3.0,Recommended,1,1,1,0,0,0,0,0
Milton,Japan,2018,Vietnam,Ben Tre,70.0,2.0,"cocounut, late sour",3.25,Recommended,1,1,1,0,0,0,0,0
Milton,Japan,2018,Madagascar,Ambanja,70.0,2.0,"cocoa, mild pear, sticky",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Milton,Japan,2018,Peru,"Piura Gran Blanco, Sisyu & Kiriyana Phoenix",70.0,2.0,"grape, thick, chewy",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Mindo,U.S.A.,2010,Ecuador,Ecuador,77.0,3.0,"dry, coffee notes from roaster",2.75,Disappointing,1,1,1,1,0,0,0,2
Mindo,U.S.A.,2019,Ecuador,"Ecuador, lot# 181220",67.0,3.0,"sandy, harsh, floral",2.75,Disappointing,1,1,1,1,0,0,0,2
Minimal,Japan,2016,Haiti,"Acul-du-Nord, 2015",70.0,2.0,"gritty, sweet, earty",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Mirzam,U.A.E.,2017,Papua New Guinea,Papua New Guinea,72.0,2.0,"few grits, intense smoke",3.0,Recommended,1,1,1,0,0,0,0,0
Mirzam,U.A.E.,2017,Madagascar,Madagascar,72.0,2.0,"tangy, roasty, ham",3.25,Recommended,1,1,1,0,0,0,0,0
Mirzam,U.A.E.,2017,India,India,65.0,3.0,"sweet, licoric",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Mirzam,U.A.E.,2017,Vietnam,Vietnam,65.0,2.0,"slight grainy, roasty, spicy",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Mirzam,U.A.E.,2019,Tanzania,Kokoa Kamili,72.0,3.0,"complex, fruit, nut, rich",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Misina,Czech Republic,2020,Vietnam,Vietnam,70.0,3.0,"sour fig, cocoa, creamy, fatty",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Mission,Brazil,2015,Brazil,"Bahia, Fazenda Venturosa",70.0,2.0,"coarse, smokey, citrus",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Mission,Brazil,2016,Brazil,"Fazenda Camboa, Bahia",75.0,2.0,"sticky, blackberry, acidic",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Mission,Brazil,2019,Puerto Rico,"Puerto Rico, 2018 harvest",70.0,3.0,"powdery, intense, floral",3.0,Recommended,1,1,1,1,0,0,0,2
Mita,Colombia,2012,Colombia,Tumaco,65.0,3.0,"vanilla, artificial, sweet",2.5,Disappointing,1,1,1,1,0,0,0,2
Moho,U.S.A.,2010,Belize,"Umoho R., Toledo District, San Felipe",67.0,3.0,"rough, sweet, dairy, vanilla",2.75,Disappointing,1,1,1,1,0,0,0,2
Moho,U.S.A.,2013,Belize,Toledo District,72.0,3.0,"strawberry, blueberry",3.0,Recommended,1,1,1,1,0,0,0,2
Moho,U.S.A.,2013,Belize,"Toledo District, w/ nibs",73.0,3.0,basic cocoa,3.25,Recommended,1,1,1,1,0,0,0,2
Moka Origins,U.S.A.,2018,Brazil,Brazil,72.0,3.0,"dirty, rubbery, spicy",2.5,Disappointing,1,1,1,1,0,0,0,2
Moka Origins,U.S.A.,2018,Cameroon,"Kombone Village, 2018 Harvest",68.0,2.0,earthy,3.0,Recommended,1,1,1,0,0,0,0,0
Moka Origins,U.S.A.,2019,Sierra Leone,Gola Rainforest,72.0,3.0,"roasty, honey, sweet",3.0,Recommended,1,1,1,1,0,0,0,2
Moka Origins,U.S.A.,2019,Dominican Republic,Zorzal Estate,70.0,2.0,"dark berry, earthy",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Moka Origins,U.S.A.,2019,Tanzania,Kokoa Kamili,72.0,2.0,"cocoa, fig, classic",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Moku,U.S.A.,2021,Madagascar,"Bejofo, batch 7",70.0,3.0,"creamy, off note, rubbery, petro",2.75,Disappointing,1,1,1,1,0,0,0,2
Moku,U.S.A.,2021,Dominican Republic,"Zorzal, batch 8",70.0,3.0,"dark fruit, slight harsh molasses",3.25,Recommended,1,1,1,1,0,0,0,2
Molucca,U.S.A.,2015,Indonesia,Indonesia,70.0,2.0,"intense, smokey, floral",2.75,Disappointing,1,1,1,0,0,0,0,0
Molucca,U.S.A.,2015,Dominican Republic,La Red,70.0,2.0,"overly intense, tart, red fruit",3.0,Recommended,1,1,1,0,0,0,0,0
Molucca,U.S.A.,2015,Peru,Peru,70.0,2.0,"dry, nutty, fruity",3.25,Recommended,1,1,1,0,0,0,0,0
Momotombo,Nicaragua,2011,Nicaragua,Matagalpa,70.0,2.0,"unrefined, hay, sweet",2.75,Disappointing,1,1,1,0,0,0,0,0
Momotombo,Nicaragua,2011,Nicaragua,Mombacho,70.0,2.0,"unrefined, bright berry, sweet",2.75,Disappointing,1,1,1,0,0,0,0,0
Momotombo,Nicaragua,2018,Nicaragua,Nueva Waslala,70.0,3.0,"fatty, floral, spicy",3.25,Recommended,1,1,1,1,0,0,0,2
Monarque,Canada,2016,Dominican Republic,Oko Caribe,72.0,2.0,"earthy, spicy, cocoa",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Monarque,Canada,2021,Philippines,"Kablon, lot 07 (made for Etat de Choc)",76.0,3.0,"black tea, floral",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Monsieur Truffe,Australia,2014,Papua New Guinea,Papaua New Guinea,70.0,3.0,"smoke, ham, sour milk",3.25,Recommended,1,1,1,1,0,0,0,2
Monsoon,U.S.A.,2018,Mexico,Chiapas,70.0,3.0,"chalky, powdery, molasses",3.25,Recommended,1,1,1,1,0,0,0,2
Monsoon,U.S.A.,2021,Peru,"Ucayali, batch 9",72.0,3.0,"licorice, cocoa",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Monsoon,U.S.A.,2021,Ecuador,"Esmeraldas, batch 9",75.0,2.0,"intense, floral, cocoa,long lasting",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Montecristi,Ecuador,2015,Ecuador,Manabi,70.0,3.0,"spicy, smoke, sour",3.25,Recommended,1,1,1,1,0,0,0,2
Montecristi,Ecuador,2015,Ecuador,Manabi,63.0,3.0,"spicy, sweet, fragrant",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Montecristi,Ecuador,2015,Ecuador,Manabi,85.0,3.0,"spicy, fragrant, bitter",3.5,Highly Recommended,1,1,1,1,0,0,0,2
MUCHO,Mexico,2020,Mexico,"Finca La Rioja E., Cacahoatan, Chiapas",70.0,3.0,"light color, spicy, sweet, sour",3.0,Recommended,1,1,1,1,0,0,0,2
Muchomas (Mesocacao),U.S.A.,2015,Nicaragua,Nicaragua,70.0,3.0,"grassy, spicy, sweet",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Muchomas (Mesocacao),U.S.A.,2015,Nicaragua,Nicaragua,80.0,3.0,"sweet, rich",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Musee du Chocolat Theobroma,Japan,2018,Venezuela,Chuao,70.0,2.0,"Fruity, Roasty",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Mutari,U.S.A.,2016,Dominican Republic,"Oko Caribe, batch 1 SRB",71.0,2.0,"gritty, sweet, earthy",2.75,Disappointing,1,1,1,0,0,0,0,0
Mutari,U.S.A.,2016,Tanzania,"Kokoa Kamili, batch 1 SRB",68.0,2.0,"dry, earthy, atypical",2.75,Disappointing,1,1,1,0,0,0,0,0
Mutari,U.S.A.,2016,Madagascar,"Ambanja, batch 1 SRB",68.0,2.0,"sweet, molasses, gritty",2.75,Disappointing,1,1,1,0,0,0,0,0
Mutari,U.S.A.,2016,Vietnam,"Tien Giang, batch 1 SRB",80.0,2.0,"gritty, tart, molasses",3.0,Recommended,1,1,1,0,0,0,0,0
Nahua,Costa Rica,2013,Costa Rica,"Costa Rica, Oscuro",58.0,3.0,"too sweet, earthy, off notes",2.5,Disappointing,1,1,1,1,0,0,0,2
Nahua,Costa Rica,2013,Costa Rica,"Costa Rica, Oscuro",70.0,3.0,"earthy, spicy, cocoa",3.0,Recommended,1,1,1,1,0,0,0,2
Naive,Lithuania,2012,Grenada,Grenada,71.0,4.0,"sandy, oranges",2.5,Disappointing,1,1,1,1,1,0,0,1
Naive,Lithuania,2013,Blend,Trinidad & Tobago,70.0,4.0,"sandy, floral, spice, roasty",3.75,Highly Recommended,1,1,1,1,0,1,0,1
Naive,Lithuania,2013,Peru,"Maranon Canyon, Fortunato No. 4",78.0,4.0,"orange, floral, caramel",3.75,Highly Recommended,1,1,1,1,0,1,0,2
Naive,Lithuania,2014,Venezuela,"Chuao, lot 0077",75.0,4.0,"coarse, sweet, minty",2.75,Disappointing,1,1,1,1,0,1,0,1
Naive,Lithuania,2014,Venezuela,"Barinas, lot 0077",70.0,4.0,"coarse, sweet",3.0,Recommended,1,1,1,1,0,1,0,1
Naive,Lithuania,2014,Nicaragua,Nicaragua,70.0,4.0,"sandy, intense, tropical fruit",3.25,Recommended,1,1,1,1,0,1,0,1
Naive,Lithuania,2019,Nicaragua,"Rugoso, nanolot for Cacao Review",67.0,3.0,"strong, rubbery, woody, sweet",2.75,Disappointing,1,1,1,1,0,0,0,2
Naive,Lithuania,2019,El Salvador,"Finca Concepcion, nano-lot",70.0,3.0,"bold, savory, creamy",3.25,Recommended,1,1,1,1,0,0,0,2
Nanea,U.S.A.,2013,U.S.A.,Criollo Blend,85.0,3.0,"sandy, spicy, earthy",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Nathan Miller,U.S.A.,2014,Peru,Peru,72.0,2.0,"metallic, medicinal, pungent",2.25,Disappointing,1,1,1,0,0,0,0,0
Nathan Miller,U.S.A.,2014,Dominican Republic,Hispaniola,70.0,2.0,"grassy, dirt, mild spice",2.5,Disappointing,1,1,1,0,0,0,0,0
Nathan Miller,U.S.A.,2014,Madagascar,Madagascar,73.5,2.0,"intense, pungent, sour fruit",2.5,Disappointing,1,1,1,0,0,0,0,0
Nathan Miller,U.S.A.,2014,Ghana,Ghana,70.0,3.0,"brownie, toffee",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Nearynogs,Ireland,2018,Dominican Republic,"Hispaniola, batch 170308",70.0,2.0,"dry, sandy, sweet, acidic",3.25,Recommended,1,1,1,0,0,0,0,0
Neuhaus (Callebaut),Belgium,2006,Blend,West Africa,73.0,5.0,"non descript, poor aftertaste",2.0,Disappointing,1,1,1,1,1,1,0,1
Neuhaus (Callebaut),Belgium,2006,Sao Tome,Sao Tome,75.0,5.0,"grassy, earthy, burnt",2.75,Disappointing,1,1,1,1,1,1,0,1
Neuhaus (Callebaut),Belgium,2006,Venezuela,Ocumare,71.0,5.0,"pastey, complex, coffee,vanilla",3.0,Recommended,1,1,1,1,1,1,0,1
Neuhaus (Callebaut),Belgium,2007,Blend,Dark,73.0,5.0,"pastey, strong off flavor",1.0,Unpleasant,1,1,1,1,1,1,0,1
Neuhaus (Callebaut),Belgium,2008,Trinidad,Manickchand Estate,67.0,5.0,"complex, intense banana",3.75,Highly Recommended,1,1,1,1,1,1,0,1
Neuhaus (Callebaut),Belgium,2010,Papua New Guinea,Papua New Guinea,70.0,5.0,"gritty, vanilla, non-descript",2.5,Disappointing,1,1,1,1,1,1,0,1
Nibble,U.S.A.,2015,Venezuela,Patanemo,72.0,2.0,"molasses, nut, roasty, bitter",2.25,Disappointing,1,1,1,0,0,0,0,0
Nibble,U.S.A.,2015,Dominican Republic,Elvesia P.,72.0,2.0,"molasses, rum, tea",2.75,Disappointing,1,1,1,0,0,0,0,0
Nibble,U.S.A.,2015,Madagascar,"Ambanja, Sambirano Valley",72.0,2.0,"molasses, bright fruit",3.0,Recommended,1,1,1,0,0,0,0,0
Nibble,U.S.A.,2015,Peru,Tumbes,72.0,2.0,"molasses, malt, raisin",3.0,Recommended,1,1,1,0,0,0,0,0
Nibble,U.S.A.,2018,Brazil,Bahia,72.0,2.0,notes from sugar,3.0,Recommended,1,1,1,0,0,0,0,0
Night Owl,U.S.A.,2013,Peru,Peru,75.0,3.0,"spicy, red fruit, raisins",2.75,Disappointing,1,1,1,1,0,0,0,2
Night Owl,U.S.A.,2013,Ecuador,Ecuador,75.0,3.0,"single note, spicy",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Nikoa,Ecuador,2019,Ecuador,"Los Rios, Dec. 2018 H., Batch 2",72.0,3.0,"floral, cocoa, creamy",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Nina,Peru,2018,Peru,Chazuta,70.0,3.0,"pungent, grape, sour",3.0,Recommended,1,1,1,1,0,0,0,2
Ninth (9th) & Larkin,U.S.A.,2018,Vietnam,"Ben Tre, batch VNBT186",72.0,3.0,"spicy, vanilla, sweet",2.75,Disappointing,1,1,1,1,0,0,0,2
Ninth (9th) & Larkin,U.S.A.,2018,Tanzania,"Kokoa Kamili, Kilobmbero batch TK186",72.0,3.0,"sweet, melon notes",3.0,Recommended,1,1,1,1,0,0,0,2
Ninth (9th) & Larkin,U.S.A.,2018,Dominican Republic,Oko Caribe,72.0,3.0,"basic cocoa, sour ending",3.0,Recommended,1,1,1,1,0,0,0,2
Ninth (9th) & Larkin,U.S.A.,2019,Fiji,"Matasawalevu, batch FJMA1",74.0,3.0,"sour, rubbery, off",2.75,Disappointing,1,1,1,1,0,0,0,2
Ninth (9th) & Larkin,U.S.A.,2019,Colombia,"Sierra Nevada, batch CSN192",72.0,3.0,"strong base cocoa, rubber",3.25,Recommended,1,1,1,1,0,0,0,2
Noble Bean aka Jerjobo,U.S.A.,2014,Ghana,Ghana,75.0,4.0,"nutty, high roast, spice",3.0,Recommended,1,1,1,0,1,1,0,1
Noble Bean aka Jerjobo,U.S.A.,2014,Belize,Moho Valley,75.0,4.0,"coconut, mild metallic",3.0,Recommended,1,1,1,0,1,1,0,1
Noble Bean aka Jerjobo,U.S.A.,2014,Peru,Maranon Canyon,75.0,4.0,"roasty, mild orange",3.25,Recommended,1,1,1,0,1,1,0,1
Noir d' Ebine,U.S.A.,2012,Venezuela,Venezuela,70.0,3.0,"sweet, candy like, dairy",3.0,Recommended,1,1,1,1,0,0,0,2
Noir d' Ebine,U.S.A.,2012,Ecuador,Ecuador,70.0,3.0,"sweet, spicy, cocoa",3.0,Recommended,1,1,1,1,0,0,0,2
Nova Monda,Nicaragua,2012,Nicaragua,"La Dalia, Matagalpa,cacao Bisesto,green label",75.0,2.0,"fatty, honey, earthy",2.75,Disappointing,1,1,1,0,0,0,0,0
Nova Monda,Nicaragua,2012,Nicaragua,"La Patriota, cacao Indio, purple label",70.0,2.0,"woody, coffee,roasted cherry",3.0,Recommended,1,1,1,0,0,0,0,0
Nova Monda,Nicaragua,2012,Ecuador,"Punta Galera, cacao Nacional, gold label",80.0,2.0,"sandy, strawberries",3.25,Recommended,1,1,1,0,0,0,0,0
Nuance,U.S.A.,2015,Ecuador,"Ecuador, 2013",70.0,2.0,"earthy, roasted nuts",2.75,Disappointing,1,1,1,0,0,0,0,0
Nuance,U.S.A.,2015,Venezuela,"Canoabo, 2013, batch 2642",70.0,2.0,"intense, slightly burnt",3.0,Recommended,1,1,1,0,0,0,0,0
Nuance,U.S.A.,2015,Madagascar,"Sambirano Valley, 2012, batch 3062",70.0,2.0,"fruity, sour, high astringent",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Nuance,U.S.A.,2015,Ghana,"Ghana, 2013, batch 3581",70.0,2.0,"rich, cherry, smoke, cocoa",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Nuance,U.S.A.,2015,Dominican Republic,La Red,70.0,2.0,"rich, mild smoke, red fruit",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Nuance,U.S.A.,2020,Nigeria,"Akwa Ibom, 2017 h., batch 19762",70.0,3.0,"cocoa, nut, dried fruit, rubbery",3.0,Recommended,1,1,1,1,0,0,0,2
Nuance,U.S.A.,2020,Vietnam,"Lam Dong, 2016 h., batch 20111",70.0,3.0,"spicy, cocoa, hammy",3.25,Recommended,1,1,1,1,0,0,0,2
Nugali,Brazil,2016,Brazil,Fazenda Leolinda,70.0,3.0,"nutty, banana, cocoa",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Oakland Chocolate Co.,U.S.A.,2010,Jamaica,Jamaica,70.0,5.0,"grassy, vanilla, burnt",2.5,Disappointing,1,1,1,1,1,1,0,1
Obolo,Chile,2015,Peru,"Pangoa, w/ nibs",70.0,2.0,"creamy, roasty, mild grape",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Obolo,Chile,2019,Peru,"Pangoa, 2018, batch 1584 - E",70.0,2.0,"intense grapes, sweet cocoa",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Ocelot,Scotland,2015,Congo,Virunga,70.0,3.0,"melon, earthy, tobacco",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Ocelot,Scotland,2015,Peru,Piura,75.0,3.0,"peanut butter, raspberry",4.0,Outstanding,1,1,1,1,0,0,0,2
Ocho,New Zealand,2014,Papua New Guinea,"PNG, Devotion, batch 96, gogol naru",66.0,2.0,"smoke, sour fruit, hammy",2.75,Disappointing,1,1,1,0,0,0,0,0
Ocho,New Zealand,2014,Papua New Guinea,"PNG, Revolution, WAG1",70.0,2.0,"smoke, sour fruit, hammy",3.0,Recommended,1,1,1,0,0,0,0,0
Ocho,New Zealand,2014,Papua New Guinea,"PNG, Voodoo, batch 95",88.0,2.0,"intense, bitter, sour, smokey",3.25,Recommended,1,1,1,0,0,0,0,0
Ocho,New Zealand,2014,Papua New Guinea,"PNG, Nib Bar, WAG1",74.0,2.0,"smokey, intense, coffee",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Ocho,New Zealand,2016,Samoa,Sang Yum Coop,100.0,1.0,"bitter, intense, nutty",2.75,Disappointing,1,0,1,0,0,0,0,0
Ocho,New Zealand,2016,Samoa,Sang Yum Coop,70.0,2.0,"cocoa, roasty, nutty",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Odyssey,U.S.A.,2020,Guatemala,Cahabon,70.0,2.0,"damp woody, leather, cocoa",3.0,Recommended,1,1,1,0,0,0,0,0
Odyssey,U.S.A.,2020,Tanzania,Kokoa Kamili,70.0,2.0,"sour banana, muted",3.0,Recommended,1,1,1,0,0,0,0,0
Odyssey,U.S.A.,2020,Uganda,Bundibugyo,70.0,2.0,"dominant hazelnut, fudge",3.25,Recommended,1,1,1,0,0,0,0,0
Odyssey,U.S.A.,2020,India,Idukki Hills,70.0,2.0,"intense tart, sourness",3.25,Recommended,1,1,1,0,0,0,0,0
Odyssey,U.S.A.,2020,Colombia,Arhuaca,70.0,2.0,"walnut, tobacco, grassy",3.25,Recommended,1,1,1,0,0,0,0,0
Odyssey,U.S.A.,2020,Bolivia,"Tranquilidad, Wild",70.0,2.0,"silky smooth, cherry, cocoa",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Odyssey,U.S.A.,2020,Vietnam,Ben Tre,70.0,2.0,"complex,cranberry,malt, vanilla",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Odyssey,U.S.A.,2021,Blend,"Elegant Asian Blend"", Vietnam, India",100.0,1.0,"sharp fruit, intense, sl. Sour",3.0,Recommended,1,0,1,0,0,0,0,0
Odyssey,U.S.A.,2021,Venezuela,Chuao,80.0,2.0,"berries, burnt, rubbery, off",3.0,Recommended,1,1,1,0,0,0,0,0
Odyssey,U.S.A.,2021,U.S.A.,Hawaii Kona,70.0,2.0,"burnt fudge, nutty",3.25,Recommended,1,1,1,0,0,0,0,0
Odyssey,U.S.A.,2021,Peru,Ucayali,70.0,2.0,"deep cocoa, cherry, slight ashy",3.25,Recommended,1,1,1,0,0,0,0,0
Odyssey,U.S.A.,2021,Venezuela,Chuao,70.0,2.0,"strong start, fruity, acidic",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Odyssey,U.S.A.,2021,Haiti,Pisa,70.0,2.0,"blackberry, tang",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Ohiyo,U.S.A.,2015,Trinidad,"San Juan Estate, Gran Couva",70.0,3.0,"off notes, sour, roasty",2.75,Disappointing,1,1,1,1,0,0,0,2
Ohiyo,U.S.A.,2015,Tanzania,Tanzania,70.0,3.0,"sweet,sandy, fruit, pungent",3.0,Recommended,1,1,1,1,0,0,0,2
Oialla by Bojessen (Malmo),Germany,2011,Bolivia,"Sylvestre, Oialla",70.0,2.0,"rich cocoa, one dimensional",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Oialla by Bojessen (Malmo),Germany,2018,Brazil,Beniano,78.0,3.0,"creamy, cherry, acidic",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Olive and Sinclair,U.S.A.,2009,Blend,"Dark 67, Ghana, Domin. Rep",67.0,3.0,"sandy, cheese, sour",2.75,Disappointing,1,1,1,1,0,0,0,2
Olive and Sinclair,U.S.A.,2009,Blend,"Dark 75, Ghana, Domin. Rep",75.0,3.0,"fatty,cheese, musty",3.0,Recommended,1,1,1,1,0,0,0,2
Olive and Sinclair,U.S.A.,2010,Dominican Republic,Dominican Republic prototype,72.0,3.0,"earthy, cheesy",3.0,Recommended,1,1,1,1,0,0,0,2
Olive and Sinclair,U.S.A.,2010,Ghana,Ghana prototype,72.0,3.0,"gritty, simple cocoa, burnt",3.0,Recommended,1,1,1,1,0,0,0,2
Olivia,Canada,2011,Blend,Carribean-Raw,76.0,5.0,"intense, medicinal, leathery",2.0,Disappointing,1,1,1,1,1,1,0,1
Olivia,Canada,2011,Blend,Carribean,76.0,5.0,"rubber, cocoa, bitter",2.75,Disappointing,1,1,1,1,1,1,0,1
